ID_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;NOM_SER;DEP_CA;PROV_CA;DIST_CA;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;NNA_DEJO_CALLE
7******4COV;2;2012-08-09;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2025-01-23;1;1;1;NO APLICA;2
7******5CON;1;2016-08-17;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2025-01-23;1;1;1;NO APLICA;2
7******5CTA;2;2009-04-12;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-01-09;1;1;1;NO APLICA;2
6******1CCC;2;2007-01-29;18;5;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2023-03-24;3;1;1;NO APLICA;2
6******9CCA;2;2009-11-11;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2023-05-24;3;1;1;NO APLICA;2
6******1CMK;1;2024-05-24;0;1;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2024-07-24;3;1;1;NO APLICA;2
7******2CAE;1;2010-10-29;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2022-05-19;1;1;1;NO APLICA;1
7******8CIA;2;2008-10-13;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2022-11-25;1;1;1;NO APLICA;2
7******8CID;2;2012-10-01;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2022-11-25;1;1;1;NO APLICA;2
7******5CIJ;1;2014-04-14;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2022-11-25;1;1;1;NO APLICA;2
7******92CIJ;1;2011-06-30;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2022-11-25;1;1;1;NO APLICA;2
8******9CHE;2;2017-09-19;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-02-23;2;1;1;NO APLICA;2
7******7CMV;2;2016-02-22;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-01-10;1;1;1;NO APLICA;2
7******7CME;2;2016-02-22;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-01-15;3;1;1;NO APLICA;2
6******3CMF;1;2007-07-08;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-08-23;1;1;1;NO APLICA;2
7******7CFC;2;2010-08-29;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA EL SALVADOR;2024-10-05;3;1;1;NO APLICA;2
7******0CBP;2;2016-10-10;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2023-04-20;2;1;1;NO APLICA;2
7******7CMM;2;2011-12-30;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2022-02-25;1;1;1;NO APLICA;2
7******7CPA;1;2007-08-09;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-06-28;3;1;1;NO APLICA;1
7******4CCF;1;2013-11-06;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-10-23;1;1;1;NO APLICA;2
7******5CCC;2;2015-07-01;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-11-19;1;5;1;NO APLICA;2
9******6CCJ;1;2017-09-05;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-10-23;1;1;1;NO APLICA;2
9******4CCX;2;2019-10-11;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-10-23;1;1;1;NO APLICA;2
6******8CYX;2;2008-05-16;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SANTIAGO DE SURCO;2024-07-25;2;1;1;NO APLICA;2
7******8CMU;1;2008-04-27;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-12-10;1;1;1;NO APLICA;2
7******1CIJ;1;2008-11-04;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2022-03-08;3;1;1;NO APLICA;2
7******5CID;2;2007-04-27;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2022-03-08;3;1;1;NO APLICA;2
7******0CFC;2;2007-10-10;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2025-01-23;1;1;1;NO APLICA;2
7******4CMY;1;2011-12-27;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-12-10;1;1;1;NO APLICA;2
7******4CVY;1;2013-02-27;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-09-26;3;1;1;NO APLICA;2
7******7CVJ;1;2016-06-21;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-09-26;3;1;1;NO APLICA;2
7******1CVK;2;2015-06-18;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-09-26;3;1;1;NO APLICA;2
9******5CMJ;1;2020-02-28;4;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-11-09;2;1;1;NO APLICA;2
9******0CVK;2;2018-09-02;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-09-26;3;1;1;NO APLICA;2
6******2CAL;2;2007-04-06;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2024-01-13;1;1;1;NO APLICA;2
8******7CHS;1;2012-10-05;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-03-18;3;1;1;NO APLICA;1
7******7CMM;1;2015-11-03;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-08-23;1;1;1;NO APLICA;2
7******9CCA;1;2011-02-15;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2024-07-11;3;1;1;NO APLICA;2
7******6CCJ;1;2009-05-14;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2023-09-01;3;1;1;NO APLICA;2
0******23CRT;1;2016-10-20;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2024-02-22;1;5;1;NO APLICA;2
0******52CGY;1;2012-09-11;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2024-06-26;1;5;1;NO APLICA;2
0******24CGA;2;2015-11-08;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2024-06-26;1;5;1;NO APLICA;2
8******7CCL;1;2014-09-03;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-09-23;1;1;1;NO APLICA;2
9******0CCJ;1;2021-02-18;3;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-09-23;2;1;1;NO APLICA;2
6******2CHT;2;2009-06-24;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2024-08-23;1;1;1;NO APLICA;2
9******0CHF;2;2019-10-13;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2024-08-23;1;1;1;NO APLICA;2
7******2CCL;1;2010-10-24;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-12-20;3;1;1;NO APLICA;1
6******0CEN;2;2007-08-05;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-08-23;1;1;1;NO APLICA;2
6******5CAJ;1;2007-05-22;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-08-23;1;1;1;NO APLICA;2
7******5CFD;1;2010-11-11;14;4;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2024-02-15;3;1;1;NO APLICA;2
9******2CCT;2;2023-04-06;1;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2024-01-13;2;1;1;NO APLICA;2
A******CE;2;2017-07-22;7;3;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2024-01-13;2;5;1;NO APLICA;2
0******42CBO;1;2009-05-15;15;4;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2024-03-22;1;5;1;NO APLICA;2
7******5CMV;2;2015-03-15;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-08-12;1;1;1;NO APLICA;2
7******5CQB;1;2015-07-14;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2022-05-26;1;1;1;NO APLICA;2
6******9CRM;1;2008-10-23;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-01-24;1;1;1;NO APLICA;2
6******4CRJ;1;2011-04-21;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-01-24;1;1;1;NO APLICA;2
7******5CRD;1;2015-08-24;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-01-24;1;1;1;NO APLICA;2
9******8CRS;1;2019-10-16;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-01-24;1;1;1;NO APLICA;2
2******CMM;1;2007-06-03;17;4;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2022-03-16;1;5;1;NO APLICA;2
7******3CAJ;1;2013-01-19;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2024-02-27;1;1;1;NO APLICA;2
7******0CRJ;1;2013-06-10;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2023-02-17;3;1;1;NO APLICA;2
8******3CAB;1;2010-12-25;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2024-02-27;1;1;1;NO APLICA;2
9******5CRJ;1;2018-08-30;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2023-02-17;3;1;1;NO APLICA;2
6******8CVG;2;2007-10-04;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2023-10-31;3;1;1;NO APLICA;2
7******9CVB;2;2008-04-29;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2023-10-31;3;1;1;NO APLICA;2
9******4CST;1;2020-12-24;4;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-03-21;2;1;1;NO APLICA;1
6******4CSL;1;2010-12-01;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2022-06-08;1;1;1;NO APLICA;2
7******3CSG;2;2014-02-20;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2024-11-11;1;1;1;NO APLICA;2
9******7CCE;1;2020-05-29;4;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2023-08-29;2;1;1;NO APLICA;1
9******4CCK;2;2022-12-11;2;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2023-08-29;2;1;1;NO APLICA;1
9******7CCM;1;2018-10-01;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2022-10-11;2;1;1;NO APLICA;2
9******1CCE;1;2020-10-29;4;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2022-10-11;2;1;1;NO APLICA;2
7******7CRP;1;2013-10-05;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2024-02-08;1;1;1;NO APLICA;2
7******6CPD;1;2012-01-14;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SANTA ANITA;2024-11-08;3;1;1;NO APLICA;2
6******5CJJ;2;2009-01-07;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2023-05-31;1;1;1;NO APLICA;1
7******3CJO;2;2014-03-21;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2023-05-31;1;1;1;NO APLICA;1
7******2CIB;1;2012-09-19;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-10-06;1;1;1;NO APLICA;2
9******3CIG;2;2017-06-29;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-10-06;2;1;1;NO APLICA;2
7******3CJJ;1;2007-03-25;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN MARTIN DE PORRES;2023-03-30;1;1;1;NO APLICA;2
7******7CJA;1;2012-06-11;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN MARTIN DE PORRES;2023-03-30;1;1;1;NO APLICA;2
7******8CRC;2;2014-05-16;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;2019-06-23;2;1;1;NO APLICA;2
7******9CMJ;1;2011-09-21;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2024-07-20;2;1;1;NO APLICA;2
7******2CMJ;1;2008-11-06;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2024-07-20;2;1;1;NO APLICA;2
7******8CMA;1;2015-04-07;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2024-07-20;2;1;1;NO APLICA;2
7******7CCY;1;2011-09-02;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2022-08-31;1;1;2;2025-01-31;2
7******0CZD;1;2011-10-24;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-08-29;1;1;1;NO APLICA;2
6******3CQB;1;2012-07-09;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2024-03-26;1;1;1;NO APLICA;2
7******0CQJ;2;2014-06-22;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2024-03-26;1;1;1;NO APLICA;2
7******9CQY;2;2014-06-22;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2024-03-26;1;1;1;NO APLICA;2
7******3CPA;1;2010-02-26;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;COMAS;2022-02-19;1;1;2;2025-01-03;1
9******2CCL;2;2023-02-04;1;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2024-12-03;2;1;1;NO APLICA;2
9******2CPA;2;2021-08-15;3;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2024-06-26;1;1;1;NO APLICA;2
9******2CPA;2;2021-08-15;3;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2024-06-26;1;1;1;NO APLICA;2
6******5DGT;2;2010-08-03;14;4;ARGENTINA;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2023-10-26;1;1;1;NO APLICA;2
5******362DGB;2;2012-06-12;12;4;ARGENTINA;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2023-10-26;1;1;1;NO APLICA;2
7******4DRY;2;2015-05-20;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2024-06-04;2;1;1;NO APLICA;2
7******0DRL;2;2016-09-01;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2024-06-04;2;1;1;NO APLICA;2
9******2DRZ;2;2018-09-10;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2024-06-04;2;1;1;NO APLICA;2
7******UJ;1;2021-04-18;3;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-04-03;3;1;1;NO APLICA;2
7******5DUJ;1;2008-12-31;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-04-03;3;1;1;NO APLICA;2
7******4DAV;2;2009-01-14;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;COMAS;2022-10-26;3;1;1;NO APLICA;1
7******5DMK;2;2010-12-20;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2022-07-21;1;1;1;NO APLICA;2
7******7DMM;1;2013-03-03;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2022-07-21;1;1;1;NO APLICA;2
7******9DME;2;2015-06-13;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2022-07-21;1;1;1;NO APLICA;2
7******0DCE;2;2008-08-13;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2024-02-27;1;1;1;NO APLICA;2
7******3DZG;2;2015-05-20;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2024-05-24;1;1;1;NO APLICA;2
9******V;2;2018-02-14;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2022-06-13;1;1;1;NO APLICA;2
7******DHA;2;2015-07-30;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2022-06-13;1;1;1;NO APLICA;2
0******19DTI;1;2011-08-15;13;4;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2021-07-13;3;5;1;NO APLICA;2
7******1DQX;2;2015-03-17;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN MARTIN DE PORRES;2024-10-29;1;1;1;NO APLICA;2
9******9DGE;2;2019-01-22;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;2024-10-29;2;1;1;NO APLICA;2
9******7DGJ;2;2022-09-06;2;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;2024-10-29;2;1;1;NO APLICA;2
6******2DTL;1;2009-12-19;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-09-23;1;1;1;NO APLICA;2
9******8DCM;2;2022-11-26;2;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;BREÑA;2023-10-17;2;1;1;NO APLICA;2
7******0DCD;1;2007-09-01;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-07-26;3;1;1;NO APLICA;2
9******3DTD;1;2022-11-11;2;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2023-08-01;2;1;1;NO APLICA;2
6******3DSJ;1;2009-10-22;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2022-05-25;1;1;1;NO APLICA;2
7******2DSS;2;2007-08-09;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2022-05-25;1;1;1;NO APLICA;2
7******6DTN;2;2014-08-29;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-09-16;1;1;1;NO APLICA;2
9******4DSL;1;2017-05-04;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;2022-05-25;1;1;1;NO APLICA;2
9******1DTB;2;2017-07-25;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-09-16;2;1;1;NO APLICA;2
9******1DRL;2;2019-08-11;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;2020-01-29;1;1;1;NO APLICA;2
9******1DZG;1;2020-05-25;4;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2023-04-13;2;1;1;NO APLICA;2
9******2DZR;1;2022-01-12;3;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;INDEPENDENCIA;2023-04-13;2;1;1;NO APLICA;2
7******9DBC;2;2010-06-09;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;COMAS;2023-08-18;3;1;1;NO APLICA;1
7******5DON;2;2005-06-01;19;5;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;2021-03-17;1;1;1;NO APLICA;2
9******7DSJ;1;2019-09-11;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;COMAS;2024-09-23;2;1;1;NO APLICA;2
9******5DGL;2;2023-09-11;1;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;2024-08-12;1;1;1;NO APLICA;1
7******5EER;2;2016-11-06;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2024-03-22;1;1;1;NO APLICA;2
7******1EAG;1;2012-08-25;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2022-06-13;1;1;1;NO APLICA;2
0******92EGA;1;2020-11-13;4;2;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;2024-06-26;1;1;1;NO APLICA;2
7******ECL;1;2007-11-30;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2024-04-02;3;1;1;NO APLICA;2
7******5ECR;1;2021-05-08;3;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2024-04-02;3;1;1;NO APLICA;2
9******7EVD;2;2019-05-21;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2022-08-18;2;1;1;NO APLICA;2
7******9EVY;1;2009-03-12;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2022-05-28;1;1;1;NO APLICA;1
7******0EHT;1;2010-08-18;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;COMAS;2022-05-13;3;1;1;NO APLICA;1
7******8EMX;2;2016-10-30;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;2024-11-19;2;1;1;NO APLICA;2
8******2EPT;2;2013-09-08;11;3;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;2023-06-14;3;5;1;NO APLICA;2
8******4EFI;2;2014-10-03;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-08-14;2;1;1;NO APLICA;2
7******6ETC;1;2008-05-16;16;4;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2024-10-31;1;1;1;NO APLICA;2
7******8ETP;1;2011-08-30;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2024-10-31;1;1;1;NO APLICA;2
7******8ETJ;2;2013-06-27;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2024-10-31;1;1;1;NO APLICA;2
7******1ETA;1;2015-07-25;9;3;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2024-10-31;1;1;1;NO APLICA;2
9******9ECJ;2;2018-01-18;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-07-20;1;1;1;NO APLICA;2
9******8ECF;1;2023-04-18;1;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2024-07-20;2;1;1;NO APLICA;2
9******6ETJ;1;2023-05-10;1;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2024-10-31;2;1;1;NO APLICA;2
9******6EBM;2;2018-07-30;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2025-01-31;1;1;1;NO APLICA;2
6******5EFJ;1;2011-04-16;13;4;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2025-01-15;2;1;1;NO APLICA;2
7******1EFM;2;2016-01-09;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2025-01-15;2;1;1;NO APLICA;2
9******1EFM;2;2016-12-27;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2025-01-15;2;1;1;NO APLICA;2
6******EFP;2;2020-04-15;4;2;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2024-04-16;2;2;1;NO APLICA;2
7******7EFJ;1;2014-02-19;10;3;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;CHORRILLOS;2024-04-16;2;2;1;NO APLICA;2
7******9EDN;2;2010-05-23;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2023-09-30;1;1;1;NO APLICA;2
9******5EDY;2;2020-09-14;4;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2023-09-30;2;1;1;NO APLICA;2
9******3EDD;1;2017-02-11;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2023-09-30;1;1;1;NO APLICA;2
7******2EVB;2;2013-01-22;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2023-06-28;1;1;1;NO APLICA;2
7******3EQC;1;2009-11-10;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;2023-04-27;1;1;1;NO APLICA;1
7******1EVC;2;2009-04-04;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2023-06-28;1;1;1;NO APLICA;2
8******8EVK;2;2016-11-27;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2024-03-26;1;1;1;NO APLICA;2
8******7FTA;2;2016-11-28;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2024-10-31;1;1;1;NO APLICA;2
9******2FTA;1;2022-04-01;2;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;2024-10-31;2;1;1;NO APLICA;2
7******5FAC;1;2008-09-04;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;2023-04-04;3;1;1;NO APLICA;2
