ID_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;NOM_SER;DEP_CA;PROV_CA;DIST_CA;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;NNA_DEJO_CALLE
SEC07044;1;2014-02-24;11;3;PERÚ;2;EDUCADORES DE CALLE;APURÍMAC;ABANCAY;ABANCAY;2023-10-17;1;1;1;NO APLICA;2
SEC07045;1;2010-09-21;14;4;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;TACNA;2023-09-07;1;1;2;2025-04-23;2
SEC07046;2;2015-12-20;9;3;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2024-01-04;1;1;1;NO APLICA;1
SEC07047;1;2016-05-12;9;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;PUNO;PUNO;2023-07-20;1;1;2;2025-07-18;2
SEC07048;2;2018-10-24;6;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;PUNO;PUNO;2025-01-24;1;1;1;NO APLICA;2
SEC07049;2;2012-11-06;12;4;PERÚ;2;EDUCADORES DE CALLE;PUNO;PUNO;PUNO;2023-10-18;1;1;1;NO APLICA;2
SEC07050;1;2007-06-09;18;5;PERÚ;2;EDUCADORES DE CALLE;LIMA;CALLAO;VENTANILLA;2022-05-24;3;1;1;NO APLICA;1
SEC07051;2;2014-05-01;11;3;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2023-04-25;1;1;1;NO APLICA;2
SEC07052;2;2018-02-04;7;3;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2025-08-21;1;1;1;NO APLICA;2
SEC07053;2;2008-07-22;17;4;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;2023-02-10;3;1;1;NO APLICA;1
SEC07054;2;2008-12-03;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2025-07-21;1;1;1;NO APLICA;2
SEC07055;1;2010-08-29;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2025-07-21;1;1;1;NO APLICA;2
SEC07056;2;2016-06-14;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN MARTIN DE PORRES;2024-11-25;1;1;1;NO APLICA;1
SEC07057;2;2017-08-14;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2025-07-21;1;1;1;NO APLICA;2
SEC07058;2;2022-05-11;3;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;2025-07-21;2;1;1;NO APLICA;2
SEC07059;1;2023-06-15;2;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN MARTIN DE PORRES;2024-11-25;2;1;1;NO APLICA;1
SEC07060;2;2020-10-27;4;2;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2025-04-08;1;1;1;NO APLICA;2
SEC07061;2;2014-10-09;10;3;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2025-04-08;1;1;1;NO APLICA;2
SEC07062;1;2007-07-18;18;5;PERÚ;2;EDUCADORES DE CALLE;ICA;ICA;ICA;2023-07-26;1;1;2;2025-08-22;2
SEC07063;2;2010-08-08;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-12-21;1;1;1;NO APLICA;2
SEC07064;2;2012-06-20;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-12-21;1;1;1;NO APLICA;2
SEC07065;2;2010-07-08;15;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;CORRALES;2025-08-16;1;1;1;NO APLICA;2
